"","name","position","team","xP","assists","bonus","bps","clean_sheets","creativity","element","expected_assists","expected_goal_involvements","expected_goals","expected_goals_conceded","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","starts","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","GW"
"9475","Zidane Iqbal","MID","Man Utd",0.5,0,0,0,0,0,551,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,27693,0,0,3,0,0,-4436,491,4927,43,"True",0,17
"9482","Luke Chambers","DEF","Liverpool",1,0,0,0,0,0,563,0,0,0,0,162,0,0,0,0,"2022-12-26T17:30:00Z",0,2,0,0,0,0,17,0,10939,0,3,1,0,0,59,750,691,40,"False",0,17
"9484","Ibrahima Diallo","MID","Southampton",1,0,0,5,0,0.8,416,0.00265,0.05495,0.0523,0.378,170,2,0,0.9,0.2,"2022-12-26T15:00:00Z",45,5,0,0,0,0,17,0,43333,1,3,1,8,1,-4980,2135,7115,43,"True",0,17
"9485","Adam Armstrong","FWD","Southampton",1,0,0,2,0,0,408,0,0,0,0,170,0,0,0,0,"2022-12-26T15:00:00Z",6,5,0,0,0,0,17,0,103023,0,3,1,0,1,-3396,17700,21096,55,"True",0,17
"9486","Joe Worrall","DEF","Nott'm Forest",0.5,0,0,11,0,0.4,388,0.00115,0.02075,0.0196,2.4712,169,3,0,2.7,21.8,"2022-12-27T20:00:00Z",90,14,0,0,0,0,17,0,11918,1,0,3,5,1,1917,4006,2089,42,"False",0,17
"9491","Wayne Hennessey","GK","Nott'm Forest",1.1,0,0,16,0,0,518,0.00075,0.00075,0,2.4712,169,3,0,4.3,42.6,"2022-12-27T20:00:00Z",90,14,0,0,0,0,17,5,172144,1,0,3,0,2,-22167,11214,33381,39,"False",0,17
"9495","Ellery Balcombe","GK","Brentford",0,0,0,0,0,0,100,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,6697,0,2,2,0,0,-985,0,985,40,"True",0,17
"9497","Oleksandr Zinchenko","DEF","Arsenal",0.8,0,0,10,0,3.1,313,0.02533,0.02533,0,0.0972,161,0,0,0.8,4.6,"2022-12-26T20:00:00Z",17,19,0,0,0,0,17,0,788644,0,1,3,0,1,-75496,75251,150747,50,"True",0,17
"9502","Richie Laryea","DEF","Nott'm Forest",0,0,0,0,0,0,392,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,1211,0,0,3,0,0,-38,0,38,45,"False",0,17
"9506","James Hill","DEF","Bournemouth",-0.5,0,0,0,0,0,539,0,0,0,0,164,0,0,0,0,"2022-12-27T17:30:00Z",0,6,0,0,0,0,17,0,4308,0,0,2,0,0,-36,165,201,44,"False",0,17
"9507","Adam Smith","DEF","Bournemouth",0.5,0,0,8,0,2.3,57,0.00828,0.00828,0,1.7392,164,2,0,1.4,5.4,"2022-12-27T17:30:00Z",90,6,0,0,0,0,17,0,27296,1,0,2,6,1,2417,11969,9552,44,"False",0,17
"9513","Jesse Lingard","MID","Nott'm Forest",0.5,0,0,5,0,3.2,527,0.02693,0.02693,0,0.5287,169,2,0,0.8,2.8,"2022-12-27T20:00:00Z",52,14,0,0,0,0,17,0,157141,1,0,3,2,1,-5200,5378,10578,54,"False",0,17
"9516","Sam Surridge","FWD","Nott'm Forest",0.5,0,0,3,0,0.3,391,0.0019,0.152,0.1501,1.0993,169,1,0,2.3,3.2,"2022-12-27T20:00:00Z",28,14,0,0,0,0,17,0,87253,0,0,3,19,1,-1657,11927,13584,47,"False",0,17
"9518","Benjamin White","DEF","Arsenal",2.5,0,0,20,0,22.5,10,0.32862,0.32862,0,1.0694,161,1,0,4.6,19,"2022-12-26T20:00:00Z",90,19,0,0,0,0,17,0,1507857,1,1,3,4,2,466749,779158,312409,47,"True",0,17
"9519","Konstantinos Tsimikas","DEF","Liverpool",1,0,0,0,0,0,292,0,0,0,0,162,0,0,0,0,"2022-12-26T17:30:00Z",0,2,0,0,0,0,17,0,34179,0,3,1,0,0,-11674,4527,16201,45,"False",0,17
"9522","Mohamed Elneny","MID","Arsenal",1.5,0,0,3,0,0,4,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",1,19,0,0,0,0,17,0,90846,0,1,3,0,1,10525,32941,22416,42,"True",0,17
"9526","Braian Ojeda Rodríguez","MID","Nott'm Forest",0,0,0,0,0,0,396,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,2855,0,0,3,0,0,-222,0,222,45,"False",0,17
"9528","Kieffer Moore","FWD","Bournemouth",1.5,0,0,3,0,2.2,62,0.01507,0.01507,0,1.7392,164,2,0,0.2,0,"2022-12-27T17:30:00Z",84,6,0,0,0,0,17,0,163019,1,0,2,2,2,27806,101724,73918,54,"False",0,17
"9531","Norberto Murara Neto","GK","Bournemouth",-0.1,0,0,0,0,0,574,0,0,0,0,164,0,0,0,0,"2022-12-27T17:30:00Z",0,6,0,0,0,0,17,0,20608,0,0,2,0,0,-5142,315,5457,45,"False",0,17
"9535","Christian Saydee","FWD","Bournemouth",0,0,0,0,0,0,597,0,0,0,0,164,0,0,0,0,"2022-12-27T17:30:00Z",0,6,0,0,0,0,17,0,2191,0,0,2,0,0,-100,0,100,45,"False",0,17
"9536","Emile Smith Rowe","MID","Arsenal",0.4,0,0,0,0,0,12,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,40309,0,1,3,0,0,-353,1057,1410,56,"True",0,17
"9537","Rico Henry","DEF","Brentford",0.5,0,0,10,0,22.7,85,0.15435,0.15435,0,1.0686,163,2,0,3.3,10.2,"2022-12-26T12:30:00Z",90,18,0,0,0,0,17,0,103350,1,2,2,0,1,-14153,18015,32168,45,"True",0,17
"9538","Matt Turner","GK","Arsenal",0.5,0,0,0,0,0,24,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,162802,0,1,3,0,0,3749,30495,26746,39,"True",0,17
"9540","Halil Dervişoğlu","FWD","Brentford",0,0,0,0,0,0,541,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,65828,0,2,2,0,0,-6701,0,6701,45,"True",0,17
"9542","Sergi Canós Tenés","DEF","Brentford",-0.5,0,0,0,0,0,82,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,12510,0,2,2,0,0,1163,3888,2725,50,"True",0,17
"9547","Harvey Elliott","MID","Liverpool",2,0,0,2,0,0.2,294,0.00021,0.00021,0,0.1379,162,0,0,0.2,1.4,"2022-12-26T17:30:00Z",23,2,0,0,0,0,17,0,88969,0,3,1,0,1,-4008,21643,25651,50,"False",0,17
"9552","Yan Valery","DEF","Southampton",0,0,0,0,0,0,414,0,0,0,0,170,0,0,0,0,"2022-12-26T15:00:00Z",0,5,0,0,0,0,17,0,35940,0,3,1,0,0,-4601,0,4601,40,"True",0,17
"9555","Phil Jones","DEF","Man Utd",0.5,0,0,0,0,0,328,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,70836,0,0,3,0,0,-5058,2659,7717,39,"True",0,17
"9557","Ryan Trevitt","MID","Brentford",-0.5,0,0,0,0,0,632,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,719,0,2,2,0,0,51,236,185,45,"True",0,17
"9558","Emiliano Marcondes","MID","Bournemouth",-0.5,0,0,0,0,0,63,0,0,0,0,164,0,0,0,0,"2022-12-27T17:30:00Z",0,6,0,0,0,0,17,0,1895,0,0,2,0,0,-17,86,103,47,"False",0,17
"9561","Joe Lolley","MID","Nott'm Forest",0,0,0,0,0,0,384,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,1320,0,0,3,0,0,-28,0,28,49,"False",0,17
"9562","Yoane Wissa","MID","Brentford",0.5,0,0,3,0,0.5,89,0.00126,0.00126,0,0.2552,163,0,0,0.1,0,"2022-12-26T12:30:00Z",8,18,0,0,0,0,17,0,20165,0,2,2,0,1,-1029,2954,3983,53,"True",0,17
"9564","Harry Arter","MID","Nott'm Forest",-0.5,0,0,0,0,0,378,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,26818,0,0,3,0,0,4000,9915,5915,42,"False",0,17
"9571","Marcus Forss","FWD","Brentford",0,0,0,0,0,0,97,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,5397,0,2,2,0,0,-280,0,280,45,"True",0,17
"9574","Stefan Bajcetic","MID","Liverpool",7,0,0,25,0,0.4,564,0.00209,0.58659,0.5845,0.1379,162,0,1,8.2,38.4,"2022-12-26T17:30:00Z",11,2,0,0,0,0,17,0,1434,0,3,1,43,6,106,245,139,44,"False",0,17
"9585","Lewis O'Brien","MID","Nott'm Forest",0.5,0,0,2,0,1.3,524,0.0083,0.0083,0,1.9426,169,1,0,0.4,2.6,"2022-12-27T20:00:00Z",37,14,0,0,0,0,17,0,4389,0,0,3,0,1,-153,142,295,48,"False",0,17
"9586","Gabriel Martinelli Silva","MID","Arsenal",8.5,0,1,26,0,13.5,19,0.03759,0.11449,0.0769,1.0216,161,1,1,8,37.2,"2022-12-26T20:00:00Z",87,19,0,0,0,0,17,0,5207703,1,1,3,29,8,-165004,467408,632412,68,"True",0,17
"9588","Charlie Goode","DEF","Brentford",-0.5,0,0,0,0,0,96,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,64856,0,2,2,0,0,-6013,4446,10459,39,"True",0,17
"9590","Neco Williams","DEF","Nott'm Forest",0.5,0,0,6,0,14.3,295,0.08847,0.08847,0,0.5907,169,1,0,2.6,11.6,"2022-12-27T20:00:00Z",16,14,0,0,0,0,17,0,2284506,0,0,3,0,1,-349654,325206,674860,40,"False",0,17
"9600","Kobbie Mainoo","MID","Man Utd",0.5,0,0,0,0,0,643,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,319,0,0,3,0,0,39,113,74,45,"True",0,17
"9604","Tristan Crama","DEF","Brentford",-0.5,0,0,0,0,0,646,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,1746,0,2,2,0,0,253,651,398,40,"True",0,17
"9606","Omar Richards","DEF","Nott'm Forest",0,0,0,0,0,0,511,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,671,0,0,3,0,0,25,74,49,44,"False",0,17
"9607","David De Gea Quintana","GK","Man Utd",7.5,0,0,26,1,0,327,0.00025,0.00025,0,0.7173,169,0,0,2.3,22.6,"2022-12-27T20:00:00Z",90,16,0,0,0,0,17,3,918250,1,0,3,0,7,142624,299298,156674,49,"True",0,17
"9609","Curtis Jones","MID","Liverpool",0.2,0,0,0,0,0,291,0,0,0,0,162,0,0,0,0,"2022-12-26T17:30:00Z",0,2,0,0,0,0,17,0,1458,0,3,1,0,0,-105,93,198,49,"False",0,17
"9611","Duje Caleta-Car","DEF","Southampton",0,0,0,0,0,0,623,0,0,0,0,170,0,0,0,0,"2022-12-26T15:00:00Z",0,5,0,0,0,0,17,0,3210,0,3,1,0,0,3,437,434,45,"True",0,17
"9613","Luke Shaw","DEF","Man Utd",8.5,0,2,30,1,5.8,332,0.02253,0.02253,0,0.7173,169,0,0,2.5,19.6,"2022-12-27T20:00:00Z",90,16,0,0,0,0,17,0,649243,1,0,3,0,8,416216,552960,136744,48,"True",0,17
"9617","Cédric Alves Soares","DEF","Arsenal",0.5,0,0,0,0,0,1,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,14551,0,1,3,0,0,40,663,623,42,"True",0,17
"9618","Albert Sambi Lokonga","MID","Arsenal",0.5,0,0,0,0,0,18,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,26711,0,1,3,0,0,-1304,895,2199,43,"True",0,17
"9620","Brice Samba","GK","Nott'm Forest",0,0,0,0,0,0,382,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,156,0,0,3,0,0,-8,0,8,45,"False",0,17
"9627","Kieran Tierney","DEF","Arsenal",2.5,0,0,10,0,13.8,8,0.0393,0.0393,0,0.9722,161,1,0,2.1,3.2,"2022-12-26T20:00:00Z",72,19,0,0,0,0,17,0,93549,1,1,3,4,2,4387,13058,8671,47,"True",0,17
"9632","Nicolas Pépé","MID","Arsenal",0,0,0,0,0,0,9,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,11882,0,1,3,0,0,-108,0,108,53,"True",0,17
"9640","Aaron Wan-Bissaka","DEF","Man Utd",6.5,0,0,25,1,28,341,0.1146,0.1146,0,0.7173,169,0,0,5.4,14.4,"2022-12-27T20:00:00Z",90,16,0,0,0,0,17,0,30262,1,0,3,12,6,12014,17865,5851,43,"True",0,17
"9642","Dominic Thompson","DEF","Brentford",0,0,0,0,0,0,98,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,1967,0,2,2,0,0,-134,0,134,40,"True",0,17
"9649","Serge Aurier","DEF","Nott'm Forest",0.4,0,0,15,0,3.3,628,0.01464,0.01464,0,1.8805,169,2,0,1.4,10.4,"2022-12-27T20:00:00Z",73,14,0,0,0,0,17,0,8409,1,0,3,0,1,-1481,4384,5865,45,"False",0,17
"9653","Lucas Torreira di Pascua","MID","Arsenal",0,0,0,0,0,0,22,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,9443,0,1,3,0,0,-376,0,376,45,"True",0,17
"9657","Siriki Dembélé","MID","Bournemouth",0.5,0,0,6,0,14.6,74,0.08147,0.08147,0,0,164,0,0,2.2,5.4,"2022-12-27T17:30:00Z",5,6,0,0,0,0,17,0,8242,0,0,2,2,1,-88,314,402,47,"False",0,17
"9658","Christian Nørgaard","MID","Brentford",5.5,1,1,25,0,12.1,79,0.009,0.0506,0.0416,0.8135,163,2,0,6.5,30.8,"2022-12-26T12:30:00Z",81,18,0,0,0,0,17,0,13150,1,2,2,22,6,144,561,417,53,"True",0,17
"9660","Matej Kovár","GK","Man Utd",0,0,0,0,0,0,615,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,499,0,0,3,0,0,-9,0,9,40,"True",0,17
"9662","Pablo Marí Villar","DEF","Arsenal",0,0,0,0,0,0,20,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,1804,0,1,3,0,0,-26,0,26,45,"True",0,17
"9663","Scott McKenna","DEF","Nott'm Forest",-0.5,0,0,0,0,0,385,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,11230,0,0,3,0,0,-1092,393,1485,44,"False",0,17
"9666","Tom Heaton","GK","Man Utd",0.5,0,0,0,0,0,348,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,42217,0,0,3,0,0,-2209,2644,4853,39,"True",0,17
"9669","Rhys Williams","DEF","Liverpool",0,0,0,0,0,0,498,0,0,0,0,162,0,0,0,0,"2022-12-26T17:30:00Z",0,2,0,0,0,0,17,0,578,0,3,1,0,0,-26,0,26,40,"False",0,17
"9673","Andrew Robertson","DEF","Liverpool",9,1,3,35,0,33.8,284,0.72349,0.72349,0,1.2996,162,1,0,7.2,34.4,"2022-12-26T17:30:00Z",90,2,0,0,0,0,17,0,592785,1,3,1,4,8,118203,309244,191041,68,"False",0,17
"9678","Will Dennis","GK","Bournemouth",-0.5,0,0,0,0,0,77,0,0,0,0,164,0,0,0,0,"2022-12-27T17:30:00Z",0,6,0,0,0,0,17,0,61788,0,0,2,0,0,3548,13090,9542,39,"False",0,17
"9680","Gabriel Fernando de Jesus","FWD","Arsenal",0,0,0,0,0,0,28,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,4183468,0,1,3,0,0,-2180978,52641,2233619,80,"True",0,17
"9684","Diogo Dalot Teixeira","DEF","Man Utd",0.2,0,0,0,0,0,342,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,903717,0,0,3,0,0,-384240,393856,778096,48,"True",0,17
"9685","Brandon Williams","DEF","Man Utd",0.5,0,0,0,0,0,343,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,329576,0,0,3,0,0,143808,230588,86780,38,"True",0,17
"9686","Tino Livramento","DEF","Southampton",0,0,0,0,0,0,419,0,0,0,0,170,0,0,0,0,"2022-12-26T15:00:00Z",0,5,0,0,0,0,17,0,1405,0,3,1,0,0,24,294,270,44,"True",0,17
"9687","Alejandro Garnacho","MID","Man Utd",0.5,0,0,-2,0,3.8,569,0.03703,0.03703,0,0.5202,169,0,0,0.8,2.2,"2022-12-27T20:00:00Z",25,16,0,0,0,0,17,0,97074,0,0,3,2,0,64272,109381,45109,43,"True",1,17
"9689","Mohamed Dräger","DEF","Nott'm Forest",0,0,0,0,0,0,386,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,6894,0,0,3,0,0,-838,0,838,40,"False",0,17
"9695","Mikkel Damsgaard","MID","Brentford",-0.5,0,0,0,0,0,580,0,0,0,0,163,0,0,0,0,"2022-12-26T12:30:00Z",0,18,0,0,0,0,17,0,7543,0,2,2,0,0,-106,630,736,51,"True",0,17
"9709","David Brooks","MID","Bournemouth",-0.1,0,0,0,0,0,60,0,0,0,0,164,0,0,0,0,"2022-12-27T17:30:00Z",0,6,0,0,0,0,17,0,1199,0,0,2,0,0,-35,55,90,53,"False",0,17
"9711","Caoimhin Kelleher","GK","Liverpool",1,0,0,0,0,0,289,0,0,0,0,162,0,0,0,0,"2022-12-26T17:30:00Z",0,2,0,0,0,0,17,0,19983,0,3,1,0,0,2365,5130,2765,40,"False",0,17
"9713","Adrián San Miguel del Castillo","GK","Liverpool",1,0,0,0,0,0,497,0,0,0,0,162,0,0,0,0,"2022-12-26T17:30:00Z",0,2,0,0,0,0,17,0,77965,0,3,1,0,0,-1824,7660,9484,39,"False",0,17
"9715","Lino Sousa","DEF","Arsenal",0.5,0,0,0,0,0,631,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,6310,0,1,3,0,0,429,1228,799,40,"True",0,17
"9721","James Ward-Prowse","MID","Southampton",5,0,0,25,0,30.7,407,0.07472,1.06052,0.9858,0.6408,170,3,1,11.5,49.2,"2022-12-26T15:00:00Z",90,5,0,1,0,0,17,0,495822,1,3,1,35,5,-21611,29099,50710,62,"True",0,17
"9724","Harry Maguire","DEF","Man Utd",1.1,0,0,4,0,0,330,2e-04,2e-04,0,0.1293,169,0,0,0.8,7.6,"2022-12-27T20:00:00Z",13,16,0,0,0,0,17,0,39998,0,0,3,0,1,1542,6866,5324,47,"True",0,17
"9725","Donny van de Beek","MID","Man Utd",1.5,0,0,3,0,1.8,336,0.03911,0.10671,0.0676,0.5202,169,0,0,2.4,2.4,"2022-12-27T20:00:00Z",25,16,0,0,0,0,17,0,18110,0,0,3,20,1,-159,288,447,51,"True",0,17
"9727","Jadon Sancho","MID","Man Utd",0.1,0,0,0,0,0,340,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,366605,0,0,3,0,0,-26208,2345,28553,71,"True",0,17
"9728","Tyrell Malacia","DEF","Man Utd",5.5,0,0,19,1,5.7,504,0.10053,0.22643,0.1259,0.7173,169,0,0,5.3,18,"2022-12-27T20:00:00Z",90,16,0,0,0,0,17,0,233665,1,0,3,29,5,-10186,39329,49515,42,"True",1,17
"9730","Joseph Gomez","DEF","Liverpool",2,0,0,2,0,0.1,286,0.00933,0.00933,0,0.1379,162,0,0,0.2,1.8,"2022-12-26T17:30:00Z",11,2,0,0,0,0,17,0,159333,0,3,1,0,1,-87100,28543,115643,45,"False",0,17
"9731","Mathias Jensen","MID","Brentford",3.5,1,0,12,0,9.1,88,0.09433,0.30733,0.213,0.2826,163,1,0,1,0,"2022-12-26T12:30:00Z",66,18,0,0,0,0,17,0,136201,1,2,2,4,4,-20928,6877,27805,48,"True",1,17
"9732","Nathan Tella","MID","Southampton",0,0,0,0,0,0,412,0,0,0,0,170,0,0,0,0,"2022-12-26T15:00:00Z",0,5,0,0,0,0,17,0,214,0,3,1,0,0,-2,0,2,50,"True",0,17
"9733","Rhys Bennett","DEF","Man Utd",1.8,0,0,0,0,0,674,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,0,0,0,3,0,0,0,0,0,40,"True",0,17
"9736","Eddie Nketiah","FWD","Arsenal",6.5,0,0,22,0,2.7,11,0.02662,0.48222,0.4556,1.0694,161,1,1,9,32,"2022-12-26T20:00:00Z",90,19,0,0,0,0,17,0,235766,1,1,3,55,6,195305,273095,77790,65,"True",0,17
"9739","Virgil van Dijk","DEF","Liverpool",10,0,1,32,0,0.4,280,0.00233,0.02683,0.0245,1.2996,162,1,1,7.4,56.2,"2022-12-26T17:30:00Z",90,2,0,0,0,0,17,0,1484806,1,3,1,17,9,-113890,98158,212048,65,"False",0,17
"9742","Remo Freuler","MID","Nott'm Forest",1.5,0,0,16,0,22.4,582,0.01541,0.01541,0,2.4712,169,3,0,4.3,20.2,"2022-12-27T20:00:00Z",90,14,0,0,0,0,17,0,2240,1,0,3,0,2,36,223,187,49,"False",0,17
"9751","Jordan Henderson","MID","Liverpool",3,0,0,13,0,18.2,275,0.09854,0.12694,0.0284,1.1617,162,1,0,4.4,15.2,"2022-12-26T17:30:00Z",78,2,0,0,0,0,17,0,55378,1,3,1,11,2,537,2924,2387,53,"False",0,17
"9754","Jaidon Anthony","MID","Bournemouth",0.5,0,0,5,0,42.9,75,0.12698,0.22408,0.0971,0.6158,164,0,0,7.8,19.2,"2022-12-27T17:30:00Z",45,6,0,0,0,0,17,0,7442,0,0,2,16,1,544,1282,738,52,"False",0,17
"9757","Alex McCarthy","GK","Southampton",0,0,0,0,0,0,401,0,0,0,0,170,0,0,0,0,"2022-12-26T15:00:00Z",0,5,0,0,0,0,17,0,19112,0,3,1,0,0,-697,974,1671,43,"True",0,17
"9759","Jamal Lowe","MID","Bournemouth",-0.5,0,0,0,0,0,61,0,0,0,0,164,0,0,0,0,"2022-12-27T17:30:00Z",0,6,0,0,0,0,17,0,3006,0,0,2,0,0,-48,115,163,52,"False",0,17
"9760","Ryan Yates","MID","Nott'm Forest",1.5,0,0,9,0,2,387,0.01631,0.10071,0.0844,2.4712,169,3,0,2.8,10.6,"2022-12-27T20:00:00Z",90,14,0,0,0,0,17,0,4477,1,0,3,15,2,-333,395,728,50,"False",0,17
"9761","Darwin Núñez Ribeiro","FWD","Liverpool",3,0,0,-10,0,10.8,297,0.06486,1.20986,1.145,1.1617,162,1,0,9.9,8,"2022-12-26T17:30:00Z",87,2,0,0,0,0,17,0,1916365,1,3,1,80,2,788838,1200809,411971,90,"False",0,17
"9764","Samuel Edozie","MID","Southampton",2,0,0,5,0,14.6,624,0.08681,0.42301,0.3362,0.6408,170,3,0,6.3,8.4,"2022-12-26T15:00:00Z",83,5,0,0,0,0,17,0,1107,1,3,1,40,2,98,269,171,47,"True",0,17
"9766","Theo Walcott","MID","Southampton",0,0,0,0,0,0,400,0,0,0,0,170,0,0,0,0,"2022-12-26T15:00:00Z",0,5,0,0,0,0,17,0,2997,0,3,1,0,0,-122,105,227,48,"True",0,17
"9773","Carlos Henrique Casimiro","MID","Man Utd",8.5,1,2,30,1,41.3,593,0.3598,0.5403,0.1805,0.7173,169,0,0,14.8,53.6,"2022-12-27T20:00:00Z",90,16,0,0,0,0,17,0,204808,1,0,3,53,8,1986,35690,33704,49,"True",0,17
"9777","Renan Augusto Lodi dos Santos","DEF","Nott'm Forest",0.5,0,0,15,0,18.7,602,0.10735,0.10735,0,1.3719,169,2,0,3.1,12,"2022-12-27T20:00:00Z",61,14,0,0,0,0,17,0,14359,1,0,3,0,1,1106,5094,3988,43,"False",0,17
"9778","Marcus Tavernier","MID","Bournemouth",-0.2,0,0,0,0,0,535,0,0,0,0,164,0,0,0,0,"2022-12-27T17:30:00Z",0,6,0,0,0,0,17,0,67322,0,0,2,0,0,25842,106148,80306,49,"False",0,17
"9781","Victor Lindelöf","DEF","Man Utd",0.5,0,0,0,0,0,337,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,16,0,0,0,0,17,0,21587,0,0,3,0,0,7748,12914,5166,43,"True",0,17
"9784","Amario Cozier-Duberry","MID","Arsenal",1.8,0,0,0,0,0,668,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,0,0,1,3,0,0,0,0,0,45,"True",0,17
"9788","Lyle Taylor","FWD","Nott'm Forest",-0.5,0,0,0,0,0,380,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,546186,0,0,3,0,0,351,82623,82272,42,"False",0,17
"9789","Jack Colback","MID","Nott'm Forest",-0.5,0,0,0,0,0,381,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,81956,0,0,3,0,0,4625,28644,24019,42,"False",0,17
"9792","Matthew Smith","MID","Arsenal",0.5,0,0,0,0,0,607,0,0,0,0,161,0,0,0,0,"2022-12-26T20:00:00Z",0,19,0,0,0,0,17,0,8594,0,1,3,0,0,329,1171,842,45,"True",0,17
"9796","Marcos Senesi","DEF","Bournemouth",0.5,0,0,15,0,1.3,576,0.00973,0.00973,0,1.7392,164,2,0,2,18.2,"2022-12-27T17:30:00Z",90,6,0,0,0,0,17,0,12895,1,0,2,0,1,-1740,1928,3668,45,"False",0,17
"9798","Jonathan Panzo","DEF","Nott'm Forest",0,0,0,0,0,0,389,0,0,0,0,169,0,0,0,0,"2022-12-27T20:00:00Z",0,14,0,0,0,0,17,0,944,0,0,3,0,0,-69,0,69,40,"False",0,17
"9799","Ryan Finnigan","MID","Southampton",0,0,0,0,0,0,648,0,0,0,0,170,0,0,0,0,"2022-12-26T15:00:00Z",0,5,0,0,0,0,17,0,290,0,3,1,0,0,-40,101,141,45,"True",0,17
"9800","Romain Perraud","DEF","Southampton",-2,0,0,-9,0,1.3,417,0.004,0.004,0,0.378,170,2,0,0,0,"2022-12-26T15:00:00Z",53,5,1,0,0,0,17,0,112314,1,3,1,0,-2,75819,131112,55293,44,"True",0,17
"9803","Fábio Freitas Gouveia Carvalho","MID","Liverpool",1,0,0,0,0,0,296,0,0,0,0,162,0,0,0,0,"2022-12-26T17:30:00Z",0,2,0,0,0,0,17,0,51486,0,3,1,0,0,10852,21985,11133,54,"False",0,17
"9808","Anthony Elanga","MID","Man Utd",1.5,0,0,2,0,0.1,344,0.00034,0.00034,0,0.1184,169,0,0,0.7,3,"2022-12-27T20:00:00Z",4,16,0,0,0,0,17,0,47131,0,0,3,4,1,-1949,2367,4316,47,"True",0,17
"9809","Luis Díaz","MID","Liverpool",0,0,0,0,0,0,293,0,0,0,0,162,0,0,0,0,"2022-12-26T17:30:00Z",0,2,0,0,0,0,17,0,741645,0,3,1,0,0,-23921,24509,48430,78,"False",0,17
